chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,1,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.6,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.7,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.8,1,50,25
chilli,2,6.9,1,50,25
chilli,2,6.9,1,50,25
chilli,2,6.9,1,50,25
chilli,2,6.9,1,50,25
chilli,2,6.9,1,50,25
chilli,2,6.9,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,2,7,1,50,25
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,6,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,7,7,1,50,30
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,50,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,9,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.1,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.2,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
chilli,10,7.3,1,40,27
